Block Name,Cell ID,vtkOriginalCellIds,Cell Type,Ma,T,U_0,U_1,U_2,U_Magnitude,p
internalMesh,4485,4485,12,1.27994,2.11204,1.8583,-0.0821036,0,1.86011,4.42943
internalMesh,4486,4486,12,1.29617,2.09808,1.87561,-0.0833821,0,1.87746,4.32904
internalMesh,4487,4487,12,1.3118,2.08458,1.89212,-0.0840863,0,1.89399,4.23386
internalMesh,4488,4488,12,1.32676,2.07177,1.90783,-0.0841835,0,1.90969,4.14399
internalMesh,4489,4489,12,1.34101,2.05961,1.92271,-0.0836623,0,1.92453,4.05954
internalMesh,4490,4490,12,1.35456,2.04806,1.93676,-0.0824752,0,1.93852,3.98059
internalMesh,4491,4491,12,1.3672,2.0376,1.94993,-0.0805976,0,1.95159,3.90724
internalMesh,4492,4492,12,1.37914,2.02746,1.96219,-0.077979,0,1.96374,3.83965
internalMesh,4493,4493,12,1.39004,2.01859,1.97351,-0.0745696,0,1.97492,3.77796
internalMesh,4494,4494,12,1.4001,2.01022,1.98384,-0.0703349,0,1.98509,3.72228
internalMesh,4495,4495,12,1.40912,2.00288,1.99315,-0.065248,0,1.99422,3.67271
internalMesh,4496,4496,12,1.41713,1.99632,2.0014,-0.059299,0,2.00228,3.62937
internalMesh,4497,4497,12,1.42408,1.99068,2.00856,-0.0524879,0,2.00925,3.5923
internalMesh,4498,4498,12,1.42983,1.98625,2.01462,-0.0448396,0,2.01512,3.56146
internalMesh,4499,4499,12,1.43454,1.98261,2.01958,-0.0364109,0,2.01991,3.53679
internalMesh,4500,4500,12,1.43796,1.98046,2.02344,-0.0272934,0,2.02362,3.51809
internalMesh,4501,4501,12,1.4404,1.97898,2.02621,-0.0176304,0,2.02629,3.5053
internalMesh,4502,4502,12,1.44141,1.97908,2.02775,-0.00760502,0,2.02776,3.49812
internalMesh,4503,4503,12,1.44177,1.97949,2.02849,0.00242979,0,2.02849,3.49822
internalMesh,4504,4504,12,1.4418,1.98048,2.029,0.0124531,0,2.02904,3.49913
internalMesh,4505,4505,12,1.44161,1.9813,2.02906,0.0223813,0,2.02918,3.50169
internalMesh,4506,4506,12,1.44056,1.98297,2.02831,0.0320332,0,2.02856,3.50726
internalMesh,4507,4507,12,1.43864,1.98562,2.0268,0.0410763,0,2.02722,3.5182
internalMesh,4508,4508,12,1.43645,1.98813,2.02481,0.049227,0,2.02541,3.53188
internalMesh,4509,4509,12,1.43369,1.99139,2.02238,0.0562838,0,2.02316,3.54802
internalMesh,4510,4510,12,1.43061,1.99463,2.01951,0.0621019,0,2.02046,3.56664
internalMesh,4511,4511,12,1.42695,1.99852,2.01616,0.0665692,0,2.01726,3.58796
internalMesh,4512,4512,12,1.42282,2.0027,2.01232,0.0696216,0,2.01352,3.6121
internalMesh,4513,4513,12,1.41817,2.00724,2.00796,0.0712224,0,2.00922,3.63926
internalMesh,4514,4514,12,1.41295,2.01234,2.0031,0.0713907,0,2.00437,3.66964
internalMesh,4515,4515,12,1.40738,2.01749,1.99778,0.0701234,0,1.99901,3.70264
internalMesh,4516,4516,12,1.40126,2.02331,1.99204,0.067557,0,1.99319,3.73834
internalMesh,4517,4517,12,1.39498,2.02899,1.98601,0.0638693,0,1.98704,3.77614
internalMesh,4518,4518,12,1.38847,2.03504,1.97982,0.0592854,0,1.98071,3.8152
internalMesh,4519,4519,12,1.38206,2.0409,1.97366,0.0540669,0,1.9744,3.85452
internalMesh,4520,4520,12,1.37592,2.04641,1.9677,0.0484763,0,1.9683,3.89302
internalMesh,4521,4521,12,1.37014,2.05172,1.9621,0.0427594,0,1.96257,3.9297
internalMesh,4522,4522,12,1.36498,2.05629,1.95699,0.0371151,0,1.95734,3.96365
internalMesh,4523,4523,12,1.36042,2.06033,1.95247,0.0316943,0,1.95273,3.99418
internalMesh,4524,4524,12,1.35648,2.06397,1.9486,0.0265908,0,1.94878,4.02088
internalMesh,4525,4525,12,1.35334,2.06658,1.94538,0.0218545,0,1.9455,4.04351
internalMesh,4526,4526,12,1.35072,2.06907,1.94282,0.0174992,0,1.9429,4.06208
internalMesh,4527,4527,12,1.34877,2.07087,1.94089,0.0135141,0,1.94094,4.07669
internalMesh,4528,4528,12,1.34738,2.07225,1.93957,0.00988304,0,1.9396,4.08745
internalMesh,4529,4529,12,1.34659,2.07318,1.93888,0.00656895,0,1.93889,4.09452
internalMesh,4530,4530,12,1.34615,2.07432,1.93878,0.00365128,0,1.93878,4.09741
internalMesh,4531,4531,12,1.34616,2.07467,1.93896,0.00079738,0,1.93896,4.09717
internalMesh,4532,4532,12,1.34615,2.07539,1.93928,-0.00195831,0,1.93928,4.09625
internalMesh,4533,4533,12,1.3463,2.07632,1.93993,-0.00455717,0,1.93994,4.09391
internalMesh,4534,4534,12,1.34708,2.07644,1.94111,-0.006898,0,1.94112,4.08899
internalMesh,4535,4535,12,1.3483,2.07623,1.94275,-0.0090679,0,1.94277,4.08047
internalMesh,4536,4536,12,1.34989,2.0756,1.94475,-0.011138,0,1.94478,4.07004
internalMesh,4537,4537,12,1.35176,2.07475,1.94703,-0.0131111,0,1.94707,4.05736
internalMesh,4538,4538,12,1.35416,2.07285,1.94958,-0.0149737,0,1.94964,4.04349
internalMesh,4539,4539,12,1.35665,2.07121,1.95238,-0.0167705,0,1.95245,4.02784
internalMesh,4540,4540,12,1.35986,2.06786,1.9554,-0.0184756,0,1.95549,4.01108
internalMesh,4541,4541,12,1.36298,2.06531,1.95865,-0.0201238,0,1.95875,3.993
internalMesh,4542,4542,12,1.36689,2.06079,1.96211,-0.021717,0,1.96223,3.97386
internalMesh,4543,4543,12,1.37059,2.05735,1.96575,-0.0232567,0,1.96589,3.95373
internalMesh,4544,4544,12,1.37498,2.05218,1.96955,-0.0247493,0,1.96971,3.93282
internalMesh,4545,4545,12,1.37906,2.04821,1.97347,-0.0261976,0,1.97364,3.91131
internalMesh,4546,4546,12,1.38351,2.04317,1.97739,-0.0276134,0,1.97758,3.88944
internalMesh,4547,4547,12,1.38758,2.03922,1.98126,-0.0289974,0,1.98147,3.86838
internalMesh,4548,4548,12,1.39079,2.03576,1.98415,-0.0303872,0,1.98438,3.84743
internalMesh,4549,4549,12,1.39399,2.03257,1.98713,-0.031776,0,1.98738,3.8371
internalMesh,4550,4550,12,0.577027,2.63745,0.930677,0.109553,0,0.937103,9.83175
internalMesh,4551,4551,12,0.59606,2.62637,0.959798,0.109078,0,0.965976,9.66685
internalMesh,4552,4552,12,0.610692,2.61733,0.982197,0.106787,0,0.987985,9.57062
internalMesh,4553,4553,12,0.627566,2.60695,1.00798,0.103437,0,1.01327,9.45517
internalMesh,4554,4554,12,0.646577,2.59565,1.03694,0.0994574,0,1.0417,9.3121
internalMesh,4555,4555,12,0.666561,2.58356,1.06717,0.0949603,0,1.07139,9.15344
internalMesh,4556,4556,12,0.686771,2.57151,1.09762,0.0899474,0,1.1013,8.98804
internalMesh,4557,4557,12,0.707146,2.55863,1.12797,0.0844309,0,1.13113,8.81919
internalMesh,4558,4558,12,0.72762,2.54547,1.15823,0.0784564,0,1.16088,8.64764
internalMesh,4559,4559,12,0.748409,2.53081,1.18842,0.0720836,0,1.1906,8.47363
internalMesh,4560,4560,12,0.769386,2.51568,1.21856,0.0653776,0,1.22031,8.29746
internalMesh,4561,4561,12,0.790666,2.49933,1.24862,0.0584115,0,1.24999,8.11968
internalMesh,4562,4562,12,0.812106,2.48265,1.27856,0.0512615,0,1.27959,7.94089
internalMesh,4563,4563,12,0.833674,2.46573,1.30834,0.0440007,0,1.30908,7.76163
internalMesh,4564,4564,12,0.85529,2.44894,1.33794,0.0366945,0,1.33844,7.58248
internalMesh,4565,4565,12,0.876915,2.43237,1.36732,0.0294008,0,1.36764,7.40391
internalMesh,4566,4566,12,0.898497,2.41613,1.39644,0.0221677,0,1.39662,7.22631
internalMesh,4567,4567,12,0.920029,2.4001,1.42525,0.0150363,0,1.42533,7.05008
internalMesh,4568,4568,12,0.941441,2.38444,1.45371,0.00804175,0,1.45373,6.87559
internalMesh,4569,4569,12,0.962802,2.36866,1.48179,0.00120644,0,1.48179,6.70323
internalMesh,4570,4570,12,0.984041,2.35296,1.50944,-0.00546005,0,1.50945,6.53318
internalMesh,4571,4571,12,1.00521,2.33692,1.53661,-0.011941,0,1.53666,6.36585
internalMesh,4572,4572,12,1.02621,2.32088,1.56326,-0.0182083,0,1.56337,6.20158
internalMesh,4573,4573,12,1.04708,2.30451,1.58935,-0.0242404,0,1.58953,6.04072
internalMesh,4574,4574,12,1.06769,2.28837,1.61485,-0.0300093,0,1.61513,5.88356
internalMesh,4575,4575,12,1.08812,2.27201,1.63976,-0.0354931,0,1.64014,5.73036
internalMesh,4576,4576,12,1.1082,2.25612,1.66406,-0.0406695,0,1.66456,5.58124
internalMesh,4577,4577,12,1.12809,2.23995,1.68773,-0.045516,0,1.68834,5.43639
internalMesh,4578,4578,12,1.14759,2.22427,1.71077,-0.050016,0,1.7115,5.29583
internalMesh,4579,4579,12,1.16693,2.20812,1.73317,-0.0541499,0,1.73402,5.15973
internalMesh,4580,4580,12,1.18583,2.19253,1.75492,-0.057902,0,1.75587,5.02806
internalMesh,4581,4581,12,1.20459,2.17635,1.77601,-0.0612545,0,1.77707,4.90104
internalMesh,4582,4582,12,1.22287,2.16081,1.79643,-0.0642014,0,1.79758,4.77862
internalMesh,4583,4583,12,1.24097,2.14474,1.81617,-0.0667331,0,1.8174,4.66098
internalMesh,4584,4584,12,1.25848,2.12962,1.83523,-0.0688376,0,1.83652,4.54809
internalMesh,4585,4585,12,1.27577,2.11407,1.8536,-0.0705064,0,1.85494,4.44017
internalMesh,4586,4586,12,1.2923,2.09985,1.87127,-0.0717168,0,1.87264,4.33715
internalMesh,4587,4587,12,1.30851,2.08542,1.88823,-0.072458,0,1.88962,4.23928
internalMesh,4588,4588,12,1.32391,2.07234,1.90445,-0.0726992,0,1.90584,4.14655
internalMesh,4589,4589,12,1.33889,2.05919,1.91992,-0.0724175,0,1.92129,4.05917
internalMesh,4590,4590,12,1.35308,2.0471,1.93461,-0.0715774,0,1.93593,3.97707
internalMesh,4591,4591,12,1.36658,2.03562,1.9485,-0.070143,0,1.94976,3.9005
internalMesh,4592,4592,12,1.3793,2.02489,1.96154,-0.0680765,0,1.96272,3.82955
internalMesh,4593,4593,12,1.3911,2.01524,1.9737,-0.0653314,0,1.97478,3.76429
internalMesh,4594,4594,12,1.40213,2.00601,1.98492,-0.0618749,0,1.98588,3.70496
internalMesh,4595,4595,12,1.41203,1.99816,1.99515,-0.0576695,0,1.99598,3.65166
internalMesh,4596,4596,12,1.42097,1.99102,2.00434,-0.0526881,0,2.00503,3.60457
internalMesh,4597,4597,12,1.42875,1.98505,2.01244,-0.0469123,0,2.01299,3.56378
internalMesh,4598,4598,12,1.43529,1.98036,2.01941,-0.0403484,0,2.01981,3.52935
internalMesh,4599,4599,12,1.44071,1.97652,2.02521,-0.0330265,0,2.02548,3.50134
internalMesh,4600,4600,12,1.44481,1.97402,2.02979,-0.0250093,0,2.02994,3.4797
internalMesh,4601,4601,12,1.44778,1.97226,2.03315,-0.0164124,0,2.03322,3.46459
internalMesh,4602,4602,12,1.44909,1.97219,2.035,-0.0073615,0,2.03501,3.45587
internalMesh,4603,4603,12,1.44959,1.97247,2.03586,0.00173979,0,2.03586,3.45597
internalMesh,4604,4604,12,1.44972,1.97322,2.03641,0.0108702,0,2.03644,3.45704
internalMesh,4605,4605,12,1.44956,1.97373,2.03637,0.019962,0,2.03647,3.46011
internalMesh,4606,4606,12,1.44834,1.97515,2.03529,0.0288633,0,2.03549,3.46692
internalMesh,4607,4607,12,1.44592,1.97789,2.03315,0.0372967,0,2.03349,3.4805
internalMesh,4608,4608,12,1.44313,1.98021,2.03028,0.0448907,0,2.03078,3.49811
internalMesh,4609,4609,12,1.43949,1.98368,2.02677,0.0514113,0,2.02742,3.51916
internalMesh,4610,4610,12,1.43552,1.98692,2.02268,0.0566915,0,2.02347,3.54337
internalMesh,4611,4611,12,1.4307,1.99135,2.01802,0.0606185,0,2.01893,3.57075
internalMesh,4612,4612,12,1.42543,1.9959,2.0128,0.0631208,0,2.01379,3.6013
internalMesh,4613,4613,12,1.41941,2.00149,2.00706,0.0641764,0,2.00809,3.63497
internalMesh,4614,4614,12,1.41289,2.00746,2.00082,0.063849,0,2.00184,3.67146
internalMesh,4615,4615,12,1.40586,2.01401,1.99417,0.0621941,0,1.99514,3.71071
internalMesh,4616,4616,12,1.39857,2.02079,1.98724,0.0593814,0,1.98813,3.75189
internalMesh,4617,4617,12,1.3911,2.02788,1.98019,0.0556268,0,1.98097,3.79412
internalMesh,4618,4618,12,1.38376,2.03476,1.97319,0.0511765,0,1.97385,3.83647
internalMesh,4619,4619,12,1.37666,2.04147,1.96643,0.0462833,0,1.96697,3.87786
internalMesh,4620,4620,12,1.37006,2.04764,1.96006,0.0411871,0,1.96049,3.91731
internalMesh,4621,4621,12,1.36405,2.0532,1.95421,0.0360963,0,1.95454,3.95397
internalMesh,4622,4622,12,1.35867,2.05827,1.94898,0.0311627,0,1.94923,3.98717
internalMesh,4623,4623,12,1.3541,2.06237,1.94443,0.0264892,0,1.94461,4.01649
internalMesh,4624,4624,12,1.35014,2.06613,1.94057,0.0221308,0,1.9407,4.04172
internalMesh,4625,4625,12,1.34694,2.06908,1.93739,0.0181062,0,1.93747,4.06282
internalMesh,4626,4626,12,1.3444,2.07145,1.93487,0.0144143,0,1.93492,4.07989
internalMesh,4627,4627,12,1.34232,2.07377,1.93298,0.0110381,0,1.93301,4.0931
internalMesh,4628,4628,12,1.34095,2.07518,1.93169,0.00795998,0,1.93171,4.10257
internalMesh,4629,4629,12,1.34005,2.07663,1.93107,0.00515939,0,1.93108,4.10848
internalMesh,4630,4630,12,1.33959,2.07781,1.93095,0.00267901,0,1.93095,4.10993
internalMesh,4631,4631,12,1.33938,2.0786,1.93102,0.000251307,0,1.93102,4.10959
internalMesh,4632,4632,12,1.33918,2.07977,1.93128,-0.00209448,0,1.93128,4.1084
internalMesh,4633,4633,12,1.33941,2.08053,1.93196,-0.00430961,0,1.93196,4.10553
internalMesh,4634,4634,12,1.34027,2.08054,1.9332,-0.00630894,0,1.93321,4.09958
internalMesh,4635,4635,12,1.3415,2.08032,1.93487,-0.0081445,0,1.93489,4.09044
internalMesh,4636,4636,12,1.34313,2.07958,1.93687,-0.00987251,0,1.9369,4.07955
internalMesh,4637,4637,12,1.34504,2.07865,1.93918,-0.011534,0,1.93921,4.0666
internalMesh,4638,4638,12,1.34744,2.07682,1.94176,-0.0131069,0,1.9418,4.05214
internalMesh,4639,4639,12,1.35001,2.07498,1.9446,-0.0146229,0,1.94465,4.03624
internalMesh,4640,4640,12,1.35304,2.07226,1.94768,-0.0160716,0,1.94775,4.01907
internalMesh,4641,4641,12,1.35622,2.06961,1.951,-0.0174686,0,1.95108,4.00068
internalMesh,4642,4642,12,1.35983,2.06615,1.95453,-0.0188166,0,1.95462,3.98124
internalMesh,4643,4643,12,1.3635,2.06291,1.95827,-0.0201246,0,1.95837,3.96083
internalMesh,4644,4644,12,1.36751,2.05903,1.96217,-0.0213947,0,1.96229,3.93963
internalMesh,4645,4645,12,1.37151,2.05549,1.96619,-0.0226354,0,1.96632,3.91787
internalMesh,4646,4646,12,1.37563,2.05161,1.97022,-0.0238494,0,1.97036,3.89578
internalMesh,4647,4647,12,1.37958,2.04814,1.9742,-0.0250432,0,1.97436,3.87451
internalMesh,4648,4648,12,1.38261,2.04536,1.97717,-0.0262361,0,1.97734,3.85347
internalMesh,4649,4649,12,1.38569,2.04262,1.98024,-0.0274315,0,1.98043,3.84309
internalMesh,4650,4650,12,0.56408,2.63769,0.911365,0.0932021,0,0.916118,9.83971
internalMesh,4651,4651,12,0.58411,2.62791,0.942387,0.0922304,0,0.946889,9.6809
internalMesh,4652,4652,12,0.59969,2.62104,0.966635,0.0906182,0,0.970873,9.58879
internalMesh,4653,4653,12,0.617503,2.61292,0.994245,0.0883531,0,0.998163,9.47604
internalMesh,4654,4654,12,0.637313,2.60411,1.0249,0.0853558,0,1.02845,9.33483
internalMesh,4655,4655,12,0.658063,2.59346,1.05661,0.0816539,0,1.05976,9.17748
internalMesh,4656,4656,12,0.67894,2.58235,1.08829,0.0773287,0,1.09103,9.01323
internalMesh,4657,4657,12,0.700029,2.569,1.11967,0.0724921,0,1.12201,8.84547
internalMesh,4658,4658,12,0.721142,2.55506,1.15075,0.0672502,0,1.15271,8.67495
internalMesh,4659,4659,12,0.742474,2.53948,1.18158,0.0616816,0,1.18319,8.50175
internalMesh,4660,4660,12,0.763846,2.52369,1.21217,0.0558452,0,1.21346,8.32626
internalMesh,4661,4661,12,0.785323,2.50733,1.24252,0.0497978,0,1.24352,8.14901
internalMesh,4662,4662,12,0.806877,2.49064,1.27264,0.0435944,0,1.27339,7.97061
internalMesh,4663,4663,12,0.828417,2.47414,1.30251,0.0372962,0,1.30304,7.79166
internalMesh,4664,4664,12,0.84999,2.45751,1.33212,0.0309649,0,1.33248,7.61269
internalMesh,4665,4665,12,0.871484,2.44132,1.36144,0.0246579,0,1.36166,7.43417
internalMesh,4666,4666,12,0.892917,2.42532,1.39046,0.018425,0,1.39058,7.25653
internalMesh,4667,4667,12,0.914312,2.4093,1.41913,0.0123107,0,1.41918,7.08017
internalMesh,4668,4668,12,0.935577,2.3936,1.44744,0.00634808,0,1.44745,6.90542
internalMesh,4669,4669,12,0.956809,2.37757,1.47533,0.000560603,0,1.47533,6.73263
internalMesh,4670,4670,12,0.977835,2.36194,1.50278,-0.00502378,0,1.50279,6.56225
internalMesh,4671,4671,12,0.998809,2.3459,1.52977,-0.0104061,0,1.52981,6.39447
internalMesh,4672,4672,12,1.01953,2.33031,1.55627,-0.015587,0,1.55635,6.22959
internalMesh,4673,4673,12,1.04016,2.31432,1.58225,-0.0205633,0,1.58238,6.06801
internalMesh,4674,4674,12,1.06053,2.29861,1.60769,-0.0253209,0,1.60789,5.90997
internalMesh,4675,4675,12,1.08078,2.28258,1.63258,-0.0298456,0,1.63285,5.75576
internalMesh,4676,4676,12,1.1008,2.26654,1.65691,-0.0341202,0,1.65726,5.60551
internalMesh,4677,4677,12,1.12067,2.25024,1.68066,-0.038127,0,1.68109,5.4594
internalMesh,4678,4678,12,1.14031,2.23392,1.70383,-0.0418531,0,1.70434,5.31749
internalMesh,4679,4679,12,1.1598,2.21731,1.72642,-0.0452861,0,1.72701,5.17994
internalMesh,4680,4680,12,1.17903,2.20075,1.74841,-0.048412,0,1.74908,5.04677
internalMesh,4681,4681,12,1.19807,2.18401,1.76981,-0.051215,0,1.77055,4.91808
internalMesh,4682,4682,12,1.21676,2.16761,1.7906,-0.0536928,0,1.7914,4.7939
internalMesh,4683,4683,12,1.23521,2.15113,1.81078,-0.0558334,0,1.81164,4.67441
internalMesh,4684,4684,12,1.25316,2.13544,1.83034,-0.0576336,0,1.83125,4.55958
internalMesh,4685,4685,12,1.27089,2.11947,1.84927,-0.0590863,0,1.85021,4.44961
internalMesh,4686,4686,12,1.28797,2.10467,1.86755,-0.0601783,0,1.86852,4.34443
internalMesh,4687,4687,12,1.30486,2.08941,1.88516,-0.0608947,0,1.88614,4.24429
internalMesh,4688,4688,12,1.321,2.07541,1.90209,-0.0612118,0,1.90307,4.14914
internalMesh,4689,4689,12,1.3367,2.06163,1.91831,-0.0610955,0,1.91928,4.05922
internalMesh,4690,4690,12,1.35171,2.04872,1.9338,-0.0605302,0,1.93475,3.97454
internalMesh,4691,4691,12,1.36599,2.0367,1.94853,-0.0594722,0,1.94944,3.89516
internalMesh,4692,4692,12,1.37964,2.0251,1.96246,-0.0578969,0,1.96331,3.82132
internalMesh,4693,4693,12,1.3923,2.01488,1.97553,-0.0557628,0,1.97632,3.75305
internalMesh,4694,4694,12,1.40421,2.00513,1.98769,-0.0530275,0,1.9884,3.69061
internalMesh,4695,4695,12,1.41496,1.9969,1.99888,-0.049647,0,1.9995,3.63408
internalMesh,4696,4696,12,1.42473,1.98945,2.00903,-0.0455836,0,2.00955,3.58369
internalMesh,4697,4697,12,1.43331,1.98325,2.01809,-0.0408113,0,2.0185,3.53956
internalMesh,4698,4698,12,1.44067,1.9782,2.02597,-0.0353211,0,2.02628,3.50187
internalMesh,4699,4699,12,1.44682,1.97413,2.03262,-0.0291251,0,2.03283,3.47076
internalMesh,4700,4700,12,1.45166,1.97113,2.03796,-0.0222664,0,2.03808,3.44628
internalMesh,4701,4701,12,1.45518,1.96916,2.04195,-0.0148379,0,2.042,3.42885
internalMesh,4702,4702,12,1.45704,1.96835,2.04418,-0.00689803,0,2.04419,3.41817
internalMesh,4703,4703,12,1.45773,1.96838,2.04518,0.00114308,0,2.04518,3.41824
internalMesh,4704,4704,12,1.45811,1.96861,2.04581,0.00924337,0,2.04583,3.4194
internalMesh,4705,4705,12,1.45803,1.96877,2.04573,0.0173414,0,2.0458,3.42282
internalMesh,4706,4706,12,1.4567,1.97,2.04441,0.025319,0,2.04457,3.43055
internalMesh,4707,4707,12,1.4539,1.97258,2.04171,0.0329394,0,2.04198,3.44607
internalMesh,4708,4708,12,1.45031,1.97535,2.03797,0.0397932,0,2.03836,3.46739
internalMesh,4709,4709,12,1.4457,1.97928,2.0334,0.0456428,0,2.03391,3.49313
internalMesh,4710,4710,12,1.44049,1.98346,2.02809,0.0503006,0,2.02871,3.52279
internalMesh,4711,4711,12,1.43449,1.98849,2.02211,0.0536423,0,2.02282,3.55613
internalMesh,4712,4712,12,1.42787,1.99402,2.01553,0.0556068,0,2.0163,3.59289
internalMesh,4713,4713,12,1.42066,2.00019,2.00841,0.0561967,0,2.0092,3.63281
internalMesh,4714,4714,12,1.41291,2.007,2.00088,0.0554783,0,2.00165,3.67532
internalMesh,4715,4715,12,1.40486,2.01412,1.99305,0.05361,0,1.99377,3.71987
internalMesh,4716,4716,12,1.39656,2.02177,1.98511,0.0507724,0,1.98576,3.76552
internalMesh,4717,4717,12,1.38845,2.0291,1.97723,0.0471891,0,1.97779,3.81124
internalMesh,4718,4718,12,1.38043,2.03674,1.9696,0.0430982,0,1.97007,3.85598
internalMesh,4719,4719,12,1.37298,2.0437,1.96239,0.0387263,0,1.96277,3.8987
internalMesh,4720,4720,12,1.36596,2.05061,1.95574,0.0342731,0,1.95604,3.93854
internalMesh,4721,4721,12,1.35973,2.05662,1.94975,0.0298961,0,1.94998,3.97483
internalMesh,4722,4722,12,1.35416,2.06223,1.94445,0.025705,0,1.94462,4.00717
internalMesh,4723,4723,12,1.34937,2.06702,1.93988,0.0217647,0,1.94,4.03534
internalMesh,4724,4724,12,1.34531,2.07117,1.93603,0.0181063,0,1.93611,4.0593
internalMesh,4725,4725,12,1.34192,2.0748,1.93286,0.0147342,0,1.93292,4.07915
internalMesh,4726,4726,12,1.33924,2.07765,1.93034,0.01164,0,1.93038,4.09503
internalMesh,4727,4727,12,1.33706,2.08031,1.92846,0.00881049,0,1.92848,4.10714
internalMesh,4728,4728,12,1.33561,2.08202,1.92717,0.00622496,0,1.92718,4.11557
internalMesh,4729,4729,12,1.33465,2.08371,1.92657,0.00390123,0,1.92657,4.12049
internalMesh,4730,4730,12,1.33429,2.08449,1.92641,0.00177883,0,1.92641,4.12085
internalMesh,4731,4731,12,1.33395,2.08545,1.92636,-0.000281802,0,1.92636,4.12042
internalMesh,4732,4732,12,1.33385,2.08615,1.92655,-0.00225475,0,1.92655,4.11899
internalMesh,4733,4733,12,1.33437,2.08601,1.92722,-0.00409636,0,1.92722,4.11565
internalMesh,4734,4734,12,1.33543,2.08544,1.92849,-0.00575876,0,1.9285,4.10891
internalMesh,4735,4735,12,1.33684,2.08468,1.93016,-0.00728343,0,1.93017,4.09906
internalMesh,4736,4736,12,1.33875,2.083,1.93214,-0.0087117,0,1.93216,4.08766
internalMesh,4737,4737,12,1.3408,2.08156,1.93443,-0.0100784,0,1.93446,4.07442
internalMesh,4738,4738,12,1.34334,2.07925,1.937,-0.0113891,0,1.93703,4.05964
internalMesh,4739,4739,12,1.34607,2.07692,1.93984,-0.0126449,0,1.93988,4.04344
internalMesh,4740,4740,12,1.3491,2.0742,1.94293,-0.0138503,0,1.94298,4.02594
internalMesh,4741,4741,12,1.35237,2.07129,1.94627,-0.0150115,0,1.94633,4.00726
internalMesh,4742,4742,12,1.35584,2.06828,1.94984,-0.0161329,0,1.94991,3.98753
internalMesh,4743,4743,12,1.35956,2.06496,1.9536,-0.0172228,0,1.95368,3.96686
internalMesh,4744,4744,12,1.3634,2.06167,1.95755,-0.0182835,0,1.95764,3.94541
internalMesh,4745,4745,12,1.36745,2.05804,1.96162,-0.0193235,0,1.96172,3.92343
internalMesh,4746,4746,12,1.3714,2.05471,1.9657,-0.0203415,0,1.96581,3.90112
internalMesh,4747,4747,12,1.37544,2.05104,1.96971,-0.0213463,0,1.96983,3.87968
internalMesh,4748,4748,12,1.37837,2.04858,1.97272,-0.022346,0,1.97285,3.85853
internalMesh,4749,4749,12,1.38158,2.04552,1.97581,-0.0233376,0,1.97595,3.84807
internalMesh,4750,4750,12,0.547728,2.64132,0.887244,0.0721509,0,0.890173,9.86007
internalMesh,4751,4751,12,0.567865,2.63234,0.918516,0.0719378,0,0.921329,9.70181
internalMesh,4752,4752,12,0.583868,2.62626,0.943487,0.0715981,0,0.9462,9.60841
internalMesh,4753,4753,12,0.602378,2.61769,0.97203,0.0707473,0,0.974601,9.49583
internalMesh,4754,4754,12,0.623088,2.60741,1.00375,0.0691217,0,1.00613,9.35578
internalMesh,4755,4755,12,0.644877,2.59462,1.03661,0.0667237,0,1.03876,9.19963
internalMesh,4756,4756,12,0.666809,2.58144,1.06946,0.0636736,0,1.07135,9.03625
internalMesh,4757,4757,12,0.688836,2.56675,1.10195,0.0601041,0,1.10359,8.86912
internalMesh,4758,4758,12,0.7107,2.5524,1.13404,0.0561035,0,1.13543,8.6991
internalMesh,4759,4759,12,0.732592,2.53716,1.16576,0.0517403,0,1.16691,8.52638
internalMesh,4760,4760,12,0.75437,2.52214,1.1971,0.0470763,0,1.19803,8.35135
internalMesh,4761,4761,12,0.776109,2.50687,1.22809,0.0421739,0,1.22881,8.17449
internalMesh,4762,4762,12,0.797861,2.49108,1.25873,0.0370956,0,1.25928,7.9964
internalMesh,4763,4763,12,0.819516,2.47548,1.289,0.0319108,0,1.28939,7.81766
internalMesh,4764,4764,12,0.841225,2.45914,1.31891,0.0266876,0,1.31918,7.6388
internalMesh,4765,4765,12,0.862829,2.44303,1.34844,0.0214891,0,1.34861,7.4603
internalMesh,4766,4766,12,0.884412,2.4266,1.3776,0.0163656,0,1.3777,7.28259
internalMesh,4767,4767,12,0.905893,2.41029,1.40636,0.0113577,0,1.40641,7.10606
internalMesh,4768,4768,12,0.927249,2.39415,1.43472,0.00648985,0,1.43473,6.93107
internalMesh,4769,4769,12,0.948509,2.37802,1.46268,0.00178485,0,1.46268,6.75805
internalMesh,4770,4770,12,0.969575,2.36239,1.49024,-0.00275855,0,1.49024,6.58704
internalMesh,4771,4771,12,0.990582,2.34647,1.51737,-0.00714312,0,1.51739,6.41867
internalMesh,4772,4772,12,1.01131,2.33125,1.54407,-0.0113743,0,1.54411,6.2532
internalMesh,4773,4773,12,1.03204,2.31542,1.57033,-0.0154511,0,1.57041,6.09099
internalMesh,4774,4774,12,1.05249,2.30017,1.59612,-0.019364,0,1.59624,5.93222
internalMesh,4775,4775,12,1.07292,2.28434,1.62145,-0.0231011,0,1.62161,5.77718
internalMesh,4776,4776,12,1.09313,2.26874,1.64629,-0.0266446,0,1.64651,5.62599
internalMesh,4777,4777,12,1.11326,2.25276,1.67064,-0.0299789,0,1.67091,5.47884
internalMesh,4778,4778,12,1.13316,2.23699,1.69448,-0.0330843,0,1.6948,5.33579
